,�..Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,year,Editor_Comments
19894,PAJO,Johnstown,40.1041,-78.9673,10,0.303,2007,
19895,HIKU,Moloka'i: Kualapu'u,21.1333,-157.0167,10,0.5,2007,
19896,WAVA,Vashon,47.4332,-122.5067,9,0.0793,2007,
19897,OHHR,Hoover Reservoir,40.1905,-82.9412,9,0.105,2007,
19898,OHTO,Toledo,41.65,-83.5333,9,0.0796,2007,
19899,NSHD,Halifax-Dartmouth,44.6096,-63.4947,9,0.0404,2007,
19900,TXWS,Weslaco,26.1507,-97.9421,9,0.0626,2007,
19901,PADA,Dallas Area,41.3167,-75.9833,9,0.1935,2007,
19902,AKCO,Cordova,60.5313,-145.6451,9,0.2432,2007,
19903,TXLG,Longview,32.3765,-94.7162,9,0.1224,2007,
19904,BCKA,Kamloops,50.6694,-120.398,9,0.1154,2007,
19905,PART,Rector,40.1613,-79.2418,9,0.1229,2007,
19906,ORUC,Union County,45.25,-117.8833,9,0.1579,2007,
19907,MEMJ,Moose Island-Jonesport,44.5377,-67.6491,9,0.1765,2007,
19908,ORRS,Roseburg-Sutherlin,43.3177,-123.3473,9,0.1208,2007,
19909,DEWI,Wilmington,39.745,-75.6399,9,0.0598,2007,
19910,WIDY,New Franken,44.6181,-87.7839,8,0.1778,2007,
19911,OHWI,Wilmot,40.672,-81.641,8,0.0492,2007,
19912,MTHE,Helena,46.6833,-111.9833,8,0.1311,2007,
19913,NVTM,Truckee Meadows,39.4679,-119.8205,8,0.0836,2007,
19914,INPC,Posey County,37.8924,-87.9421,8,0.1788,2007,
19915,INEC,Eagle Creek Valley,39.9269,-86.3383,8,0.1658,2007,
19916,MXMC,"Mexico City, Distrito Federal, Mexico",19.2333,-99.1833,8,0.2963,2007,
19917,SDSH,Shadehill,45.7753,-102.1766,8,0.4211,2007,
19918,CAAG,Angwin,38.5715,-122.3977,8,0.1135,2007,
19919,NSLU,Lunenburg,44.4067,-64.2583,8,0.1208,2007,
19920,NYMK,L.I.: Montauk,41.05,-72,8,0.0528,2007,
19921,TXAU,Austin,30.1834,-97.698,8,0.0572,2007,
19922,HIMA,Midway Atoll,28.2018,-177.3806,8,0.6957,2007,
19923,UTLO,Logan,41.7993,-111.8333,8,0.0503,2007,
19924,MAMV,Martha's Vineyard,41.3571,-70.5207,8,0.0611,2007,
19925,SCSN,Santee N.W.R.,33.5104,-80.408,8,0.1111,2007,
19926,COFC,Fort Collins,40.6454,-105.1141,8,0.0705,2007,
19927,FLGA,Gainesville,29.6027,-82.3127,8,0.0333,2007,
19928,COBO,Boulder,40.0256,-105.2725,8,0.054,2007,
19929,OKNO,Norman,35.2655,-97.3767,7,0.0927,2007,
19930,CORA,Rawhide Energy Station,40.8628,-105.1431,7,0.2121,2007,
19931,ORBE,Bend,44.0642,-121.3109,7,0.0921,2007,
19932,TXHO,Houston,29.7497,-94.9492,7,0.112,2007,
19933,KSSC,Scott Lake,38.5843,-100.9064,7,0.5833,2007,
19934,MTTF,Three Forks,45.8451,-111.5552,7,0.2667,2007,
19935,AKSY,Shemya Island,52.7238,174.0931,7,1.75,2007,
19936,RIBI,Block Island,41.2324,-71.5777,7,0.1772,2007,
19937,WVHU,Huntington,38.3928,-82.4343,7,0.1094,2007,
19938,VACN,Calmes Neck,39.1242,-77.8913,7,0.0519,2007,
19939,INMT,Muscatatuck N.W.R.,38.9594,-85.7983,7,0.1186,2007,
19940,TXDA,Dallas County,32.8258,-96.8312,7,0.0793,2007,
19941,ONLP,Long Point,42.6211,-80.3908,7,0.0504,2007,
19942,ARCO,Conway,35.0916,-92.4227,7,0.0883,2007,
19943,PASL,Southern Lancaster County,39.8172,-76.1698,7,0.0517,2007,
19944,PAGE,Gettysburg,39.8304,-77.3177,7,0.1053,2007,
19945,INLA,Lafayette,40.4605,-86.9157,6,0.0848,2007,
19946,BCMA,Greater Masset,54.0464,-132.1903,6,0.142,2007,
19947,IDIM,Indian Mountain,47.3833,-116.0833,6,0.1071,2007,
19948,OHOS,O'Shaughnessy Reservoir,40.2167,-83.2167,6,0.0949,2007,
19949,CORF,Roaring Fork River Valley,39.4579,-107.2624,6,0.1579,2007,
19950,FLLC,Lake City,30.1894,-82.6371,6,0.1538,2007,
19951,CTNH,New Haven,41.3007,-72.9323,6,0.0283,2007,
19952,PALZ,Lititz,40.2261,-76.3024,6,0.0438,2007,
19953,TXCC,Corpus Christi,27.8334,-97.5833,6,0.0708,2007,
19954,MOMI,Mingo N.W.R.,36.9833,-90.2,6,0.1463,2007,
19955,NSBC,Broad Cove,44.2333,-64.4472,6,0.0623,2007,
19956,UTCC,Cedar City,37.685,-113.111,6,0.103,2007,
19957,LAJB,Johnsons Bayou,29.801,-93.7149,6,0.2087,2007,
19958,TXUC,Uvalde County,29.2096,-99.7862,6,0.2308,2007,
19959,NVRL,Ruby Lake,40.2,-115.5,6,0.2727,2007,
19960,NYSG,L.I.: Sagaponack,40.9298,-72.2287,6,0.0764,2007,
19961,PALG,Lewisburg,40.9397,-76.9841,6,0.067,2007,
19962,MTBL,Billings,45.8167,-108.4333,6,0.0759,2007,
19963,OHYO,Youngstown,41.0467,-80.6983,6,0.1481,2007,
19964,TXCS,College Station,30.593,-96.3175,6,0.0716,2007,
19965,TXSG,San Angelo,31.4439,-100.4823,6,0.0857,2007,
19966,NJWC,Warren County-Northampton County,40.78,-75.1001,6,0.6667,2007,
19967,NJPR,Princeton,40.341,-74.6649,6,0.0429,2007,
19968,OHCS,Caesar Creek-Spring Valley,39.501,-84.0224,5,0.026,2007,
19969,ONCA,Cambridge,43.3076,-80.2582,5,0.0155,2007,
19970,INOC,Oakland City,38.2899,-87.3454,5,0.2703,2007,
19971,MXGJ,"Guadalajara, Jalisco, Mexico",20.6708,-103.2976,5,0.1613,2007,
19972,FLME,Melrose,29.748,-81.9929,5,0.101,2007,
19973,COPE,Penrose,38.3907,-105.144,5,0.0505,2007,
19974,INWG,Western Gibson County,38.3406,-87.7807,5,0.1724,2007,
19975,UTMO,Moab,38.5667,-109.45,5,0.0645,2007,
19976,NYEO,Eastern Orange County,41.4811,-74.1473,5,0.037,2007,
19977,ORSA,Salem,44.9437,-123.0388,5,0.0578,2007,
19978,TXLE,Lake Meredith (east),35.6833,-101.6167,5,0.5,2007,
19979,NJLB,Long Branch,40.2502,-74.0554,5,0.0541,2007,
19980,ONPE,Prince Edward Point,44.0031,-76.9621,5,0.1695,2007,
19981,TNJA,Jackson,35.6119,-88.8205,5,0.1754,2007,
19982,WVCT,Charles Town,39.3319,-77.8512,5,0.0943,2007,
19983,NVPL,Pyramid Lake,39.944,-119.5102,5,0.1099,2007,
19984,KSKR,Kirwin Reservoir,39.6877,-99.1223,4,0.186,2007,
19985,NDFM,Fargo-Moorhead,46.934,-96.8329,4,0.064,2007,
19986,WATA,Tacoma,47.2335,-122.5167,4,0.0227,2007,
19987,IASC,Sioux City,42.4914,-96.4072,4,0.0777,2007,
19988,MDPR,Patuxent River,38.3406,-76.5037,4,0.0514,2007,
19989,PADU,Dubois,41.1333,-78.75,4,0.106,2007,
19990,MDSE,Seneca,39.0671,-77.3285,4,0.0157,2007,
19991,CAAA,Auburn,38.9758,-121.1438,4,0.0305,2007,
19992,MOSC,Loess Bluffs (formerly Squaw Creek) N.W.R.,40.0833,-95.2667,4,0.086,2007,
19993,BCSO,Sooke,48.3442,-123.6719,4,0.0242,2007,
19994,RINC,Newport County-Westport,41.5369,-71.1566,4,0.0313,2007,
19995,WVEL,Elkins Area,38.8896,-79.8245,4,0.093,2007,
19996,WVHC,Hampshire County,39.3365,-78.5035,4,0.0546,2007,
19997,COGJ,Grand Junction,39.1208,-108.6081,4,0.0256,2007,
19998,PACH,Chambersburg,39.9,-77.5834,4,0.0266,2007,
19999,ORHR,Hood River,45.6167,-121.5667,4,0.062,2007,
20000,BCOO,Oliver-Osoyoos,49.0787,-119.5164,4,0.0333,2007,
20001,MACC,Cape Cod,41.7207,-69.9968,4,0.0435,2007,
20002,UTOG,Ogden,41.2198,-112.064,4,0.0833,2007,
20003,MABB,Buzzards Bay,41.6517,-70.6206,4,0.0476,2007,
20004,KSUW,Udall-Winfield,37.2647,-96.9756,4,0.1,2007,
20005,INOR,Ohio River,39.1021,-84.9016,4,0.1538,2007,
20006,HIHO,O'ahu: Honolulu,21.3692,-157.7874,4,0.0894,2007,
20007,COPR,Pueblo Reservoir,38.2354,-104.7857,4,0.0435,2007,
20008,TXVI,Victoria,28.8723,-97.0784,4,0.0544,2007,
20009,CACC,Contra Costa County,37.9538,-121.9923,4,0.0351,2007,
20010,INID,Indiana Dunes National Lakeshore,41.6629,-87.0096,4,0.0557,2007,
20011,FLGC,"Gulf Circle, Manatee County",27.497,-82.8128,4,0.2,2007,NC
20012,PACR,Clarion,41.1819,-79.4565,4,0.0508,2007,
20013,OHFR,Fremont,41.3562,-83.0766,4,0,2007,
20014,KYLH,"Lincolns Birthplace-Hodgenville, LaRue County",37.573,-85.74,4,0.1333,2007,
20015,BCTL,Tlell,53.5636,-131.9423,4,0.2162,2007,
20016,KSRH,Red Hills,37.13,-98.42,4,0.1111,2007,
20017,CALA,Los Angeles,34.0477,-118.3793,4,0.0245,2007,
20018,PAWM,White Mills,41.5265,-75.2039,4,0.1684,2007,
20019,TXSA,Santa Ana N.W.R.,26.1492,-98.1917,4,0.0672,2007,
20020,MANF,New Bedford,41.6,-70.8667,4,0.1081,2007,
20021,IDLE,Lewiston-Clarkston,46.414,-116.952,4,0.0702,2007,
20022,CASO,San Bernardino Valley,34.0852,-117.301,4,0.0488,2007,
20023,NMCL,Clayton,36.5177,-103.2546,4,0.1441,2007,
20024,MANO,Northampton,42.3439,-72.6028,4,0.0145,2007,
20025,ILCD,Coles-Cumberland,39.4412,-88.1373,4,0.0964,2007,
20026,COMO,Montrose,38.5002,-107.8674,4,0.1231,2007,
20027,VTCS,Champlain Islands-St. Albans,44.817,-73.2492,4,0.0412,2007,
20028,HIWO,O'ahu: Waipi'o,21.4618,-158.0128,3,0.0732,2007,
20029,MA4A,Stellwagen Bank,42.15,-70.2333,3,0.3333,2007,
20030,SCPW,Pinewood,33.7394,-80.4825,3,0.0496,2007,
20031,UTJR,Jordan River,40.4526,-111.9135,3,0.0553,2007,
20032,OKSL,Sooner Lake,36.4032,-97.0672,3,0.0882,2007,
20033,NMSC,Silver City,32.7381,-108.262,3,0.0577,2007,
20034,FLHC,Hamilton County,30.336,-82.7595,3,0.06,2007,
20035,CAPP,Palos Verdes Peninsula,33.7723,-118.3279,3,0.0178,2007,
20036,CAWS,Western Sonoma County,38.3853,-123.0306,3,0.0111,2007,
20037,KSPA,Parsons,37.4643,-95.2528,3,0.1304,2007,
20038,MEBP,Bath-Phippsburg-Georgetown,43.7803,-69.7443,3,0.0513,2007,
20039,ONPA,Pakenham-Arnprior,45.3338,-76.3334,3,0.028,2007,
20040,TXMU,Muleshoe N.W.R.,33.9563,-102.7783,3,0.1429,2007,
20041,CTSM,Stratford-Milford,41.1742,-73.1099,3,0.0323,2007,
20042,NELM,Lake McConaughy,41.2065,-101.724,3,0.0438,2007,
20043,WACK,Columbia Hills-Klickitat Valley,45.7667,-120.7833,3,0.0649,2007,
20044,NJWV,Walnut Valley,40.976,-75.0226,3,0.0314,2007,
20045,TXWF,Wichita Falls,33.8877,-98.6298,3,0.0784,2007,
20046,NYQU,L.I.: Queens,40.6932,-73.7448,3,0.0383,2007,
20047,KSQU,Quivira N.W.R.,38.15,-98.4833,3,0.0909,2007,
20048,ILCR,Calumet City-Sand Ridge,41.6155,-87.5395,3,0.0448,2007,
20049,CAVE,Ventura,34.3484,-119.1921,3,0.0262,2007,
20050,NJSU,Sussex County,41.1186,-74.6385,3,0.0268,2007,
20051,COCR,Crook,40.8833,-102.7167,3,0.0889,2007,
20052,GUDE,"Dededo, Guam",13.5502,144.85,3,0.2667,2007,
20053,MXEJ,"Ejido San Pedro, Chihuahua, Mexico",30.7765,-108.4658,3,0.0383,2007,
20054,CTQV,Quinnipiac Valley,41.4747,-72.7273,3,0.0214,2007,
20055,CTOL,Old Lyme-Saybrook,41.2924,-72.427,3,0.0396,2007,
20056,QCMO,Montreal,45.4525,-73.6443,3,0.026,2007,
20057,LALA,Lafayette,30.1901,-92.1042,3,0.0423,2007,
20058,PAUB,Upper Bucks County,40.4036,-75.365,3,0.0361,2007,
20059,TXWW,Welder Wildlife Refuge,28.1136,-97.4171,3,0.0896,2007,
20060,TXAZ,Anzalduas-Bentsen,26.2235,-98.3944,3,0.0185,2007,
20061,TXCP,Chaparral W.M.A.,28.3609,-99.3429,3,0.0606,2007,
20062,VACA,Charlottesville,38.0668,-78.5667,3,0.0262,2007,
20063,TXWA,Waco,31.5194,-97.0451,3,0.0845,2007,
20064,GAAL,Atlanta,33.9667,-84.6667,3,0.027,2007,
20065,IAKE,Keokuk,40.4726,-91.4581,3,0.0882,2007,
20066,AZAV,Avra Valley,32.2501,-111.25,3,0.0513,2007,
20067,MOTR,Trimble,39.4725,-94.5647,3,0.0764,2007,
20068,NYBI,Binghamton,42.1541,-75.9647,3,0.0192,2007,
20069,MDRR,Rock Run,39.6041,-76.167,3,0.0214,2007,
20070,NJSH,Sandy Hook,40.47,-74.0031,3,0.0326,2007,
20071,OHKP,Killdeer Plains Wildlife Area,40.6436,-83.3619,3,0.0952,2007,
20072,CAPS,Pasadena-San Gabriel Valley,34.1199,-118.0913,3,0.0236,2007,
20073,TXQU,Quitaque,34.4346,-101.0739,3,0.375,2007,
20074,OKOC,Oklahoma City,35.5368,-97.5834,3,0.0388,2007,
20075,NYCS,L.I.: Central Suffolk County,40.8333,-72.7838,2,0.0164,2007,
20076,CAMJ,Mojave River Valley,34.5071,-117.2689,2,0.0331,2007,
20077,MATM,Taunton-Middleboro,41.8691,-71.0324,2,0.0471,2007,
20078,MIMO,Monroe,41.8731,-83.4425,2,0.0346,2007,
20079,NJNG,Northwestern Gloucester County,39.7727,-75.2442,2,0.0142,2007,
20080,IDSV,Sun Valley,43.3081,-114.067,2,0.125,2007,
20081,ONOW,Oshawa,43.9085,-78.8141,2,0.0211,2007,
20082,CADV,Death Valley,36.4619,-116.8668,2,0.0851,2007,
20083,AZTI,Timber Mesa,34.2089,-109.9582,2,0.092,2007,
20084,MTGF,Great Falls,47.4694,-111.3364,2,0.04,2007,
20085,INRI,Richmond,39.8289,-84.956,2,0.2222,2007,
20086,CABA,Bakersfield,35.4311,-118.9173,2,0.016,2007,
20087,TNKI,Kingsport,36.5,-82.5167,2,0.0335,2007,
20088,NJLA,Lakehurst,40.0159,-74.1451,2,0.0299,2007,
20089,NLFL,Ferryland,46.9927,-52.9123,2,0.058,2007,
20090,NCAL,Alamance County,36.0693,-79.4003,2,0.0452,2007,
20091,MSJA,Jackson,32.4476,-90.004,2,0.0297,2007,
20092,NYSR,Southern Rensselaer County,42.6157,-73.6379,2,0.0317,2007,
20093,OKTP,Tallgrass Prairie Preserve,36.85,-96.4333,2,0.0317,2007,
20094,NMCC,Carlsbad Caverns N.P.,32.1772,-104.5029,2,0.0372,2007,
20095,IDTF,Twin Falls,42.5565,-114.4635,2,0.046,2007,
20096,DCDC,Washington,38.8674,-77.0685,2,0.0087,2007,
20097,OKBB,Broken Bow Reservoir,34.0554,-94.7048,2,0.0597,2007,
20098,NCHC,Henderson County,35.343,-82.553,2,0.0261,2007,
20099,ILCT,Clinton Lake,40.1668,-88.7999,2,0.0541,2007,
20100,WAEL,Ellensburg,47.006,-120.5895,2,0.0299,2007,
20101,OHMO,Mohican State Forest,40.5818,-82.3042,2,0.0194,2007,
20102,BEBE,Bermuda,32.3058,-64.7585,2,0.031,2007,
20103,AZGC,Glen Canyon,36.9167,-111.5167,2,0.125,2007,
20104,NVMU,Muddy River,36.6792,-114.6242,2,0.0988,2007,
20105,MTCC,Clark Canyon Dam,45.0016,-112.8579,2,0.1905,2007,
20106,GAHN,Harris Neck N.W.R.,31.6837,-81.294,2,0.0259,2007,
20107,FLSC,Sanibel-Captiva,26.4594,-82.1567,2,0.0182,2007,
20108,TXFD,Falcon Dam and S.P.,26.4967,-99.0884,2,0.0533,2007,
20109,OHGW,Goll Woods,41.552,-84.3483,2,0.1667,2007,
20110,IADM,Des Moines,41.6004,-93.7037,2,0.0364,2007,
20111,MOSJ,St. Joseph,39.7973,-94.844,2,0.0435,2007,
20112,TXOR,Old River,29.8776,-94.7263,2,0.0308,2007,
20113,OHRU,Rudolph,41.3256,-83.6207,2,0.0333,2007,
20114,TXBF,Buffalo Bayou,29.7715,-95.5699,2,0.0143,2007,
20115,WALY,Lyle,45.6833,-121.2333,2,0.0235,2007,
20116,MANA,Nantucket,41.2901,-70.0901,2,0.0248,2007,
20117,COCS,Colorado Springs,38.8022,-104.8167,2,0.0153,2007,
20118,BANP,"New Providence Island, Bahamas",25.0541,-77.3968,2,0.0261,2007,
20119,MDCR,Crisfield,38.0298,-75.7577,2,0.017,2007,
20120,NJHR,Hackensack-Ridgewood,40.9351,-74.0292,2,0.0189,2007,
20121,OHSA,Salem,40.8675,-80.8385,2,0.0385,2007,
20122,OHFI,Firelands,41.3348,-82.5577,2,0.051,2007,
20123,OHOT,Ottawa N.W.R.,41.6114,-83.2006,2,0.043,2007,
20124,RINT,"Napatree, RI-CT-NY",41.3222,-71.8167,2,0.0245,2007,
20125,ORST,Sisters,44.3,-121.5625,2,0.0435,2007,
20126,TXEP,El Paso,31.7828,-106.4798,2,0.0357,2007,
20127,OKTU,Tulsa,36.3221,-95.9022,2,0.0267,2007,
20128,GUSO,"Southern Guam, Guam",13.3589,144.7055,2,0.1739,2007,
20129,VALC,Little Creek,36.8508,-76.0994,2,0.0182,2007,
20130,FLSR,Sarasota,27.2841,-82.4976,2,0.0131,2007,
20131,NYDC,Dutchess County,41.687,-73.7933,2,0.0225,2007,
20132,NCSH,Shelby,35.2951,-81.5743,2,0.1404,2007,NC
20133,FLCO,Cocoa,28.3622,-80.7026,2,0.0148,2007,
20134,COWF,Weldona-Fort Morgan,40.3422,-103.8568,2,0.0506,2007,
20135,VANS,Northern Shenandoah Valley,39.0501,-78.1667,2,0.0104,2007,
20136,IDRE,Rexburg,43.7973,-111.8578,2,0.0488,2007,
20137,NYOR,L.I.: Orient,41.107,-72.3346,2,0.0137,2007,
20138,MOLI,Liberal,37.4762,-94.4733,2,0.0485,2007,
20139,WACC,Cowlitz-Columbia,46.1092,-122.9787,2,0.0482,2007,
20140,NSSY,The Sydneys,46.1791,-60.2923,2,0.0323,2007,
20141,VISC,"St. Croix, USVI",17.7168,-64.7833,2,0.0497,2007,
20142,BCPO,Powell River,49.8182,-124.4457,2,0.0667,2007,
20143,KSTO,Topeka,39.0483,-95.6779,2,0.0278,2007,
20144,CAAD,Anderson River Park,40.4238,-122.187,2,0.0417,2007,
20145,TXDR,Del Rio,29.4651,-100.9585,2,0.0593,2007,
20146,TXBZ,Brazos Bend,29.3734,-95.6688,2,0.0192,2007,
20147,CADM,Diamond Valley,33.627,-117.018,2,0.1176,2007,
20148,MDCV,Chesterville,39.2762,-75.9153,1,0.0105,2007,
20149,IDBR,Bruneau,42.9252,-115.858,1,0,2007,
20150,ILSH,Shelbyville Reservoir,39.42,-88.77,1,0.0108,2007,
20151,KSLA,Lawrence,38.9933,-95.3111,1,0.0106,2007,
20152,ARFA,Fayetteville,36.0566,-94.1719,1,0.0136,2007,
20153,MACA,Cape Ann,42.6112,-70.73,1,0.0067,2007,
20154,OHDA,Dayton,39.82,-84.1794,1,0.013,2007,
20155,ONUX,Uxbridge,44.1139,-79.1007,1,0.0101,2007,nd
20156,ALMO,Montgomery,32.3496,-86.3831,1,0.0294,2007,
20157,SDST,Sturgis,44.4168,-103.5147,1,0.0219,2007,
20158,NYNW,New Woodstock-Southern Highlands,42.8354,-75.8082,1,0.0213,2007,
20159,CTGS,Greenwich-Stamford,41.0826,-73.6138,1,0.0051,2007,
20160,ABWL,Wabamun Lake,53.5843,-114.5917,1,0.0169,2007,
20161,OHLK,Lakewood,41.4602,-81.8576,1,0.0156,2007,
20162,MTHA,Hamilton,46.2526,-114.1269,1,0.0227,2007,
20163,COGM,Grand Mesa,39.1463,-108.0253,1,0.0385,2007,
20164,AZHR,Hassayampa River,34.0008,-112.6668,1,0.0087,2007,
20165,NYBW,Bronx-Westchester Region,40.9117,-73.7825,1,0.005,2007,
20166,VITO,"Tortola, British V.I.",18.3502,-64.6167,1,0.0221,2007,
20167,INMO,Michaela Farm-Oldenburg,39.3637,-85.1803,1,0.0408,2007,
20168,UTAI,Antelope Island,41.0047,-112.1611,1,0.0625,2007,
20169,COSD,Salida,38.5,-106,1,0.0171,2007,NC
20170,NMCM,Cimarron,36.2927,-104.5324,1,0.0253,2007,
20171,AKAN,Anchorage,61.1447,-149.864,1,0.0045,2007,
20172,GALO,Lake Oconee,33.612,-83.2823,1,0.0164,2007,
20173,AKSE,Seward,60.1439,-149.4161,1,0.0229,2007,
20174,PAWS,Washington,40.1288,-80.2099,1,0.0784,2007,
20175,FLCB,Choctawhatchee Bay,30.4462,-86.5182,1,0.0054,2007,
20176,CAWO,Woodfords,38.7662,-119.8082,1,0.0357,2007,
20177,INNL,Northeast LaPorte County,41.6776,-86.6684,1,0.0303,2007,
20178,MNEX,Excelsior,44.8617,-93.5244,1,0.0055,2007,
20179,MNSC,St. Cloud-Collegeville,45.5647,-94.2561,1,0.0357,2007,
20180,VTHI,Hinesburg,44.3,-73.0333,1,0.0184,2007,
20181,PABH,Bethlehem-Easton,40.6184,-75.3169,1,0.0077,2007,
20182,KYLE,Lexington,37.9227,-84.4719,1,0.0159,2007,
20183,NEBO,Branched Oak-Seward,40.9378,-96.9759,1,0.0186,2007,
20184,MEEA,Eastport,44.9059,-66.9852,1,0.0392,2007,
20185,VANN,Newport News,37.0799,-76.3956,1,0.0103,2007,
20186,HINK,Hawai'i: North Kona,19.7428,-155.9317,1,0.2,2007,
20187,WVOH,Oak Hill,38.003,-81.16,1,0.027,2007,
20188,IDBO,Boise,43.6177,-116.1995,1,0.0101,2007,
20189,AZBA,Buenos Aires N.W.R.,31.5667,-111.45,1,0.0109,2007,
20190,OHGR,Grand Rapids-Waterville,41.506,-83.807,1,0.0099,2007,
20191,FRIS,Ile St.-Pierre,46.7806,-56.1917,1,0.0268,2007,
20192,AZPO,Portal,31.9009,-109.1364,1,0.0062,2007,
20193,COSL,Sterling,40.6966,-103.2219,1,0.0417,2007,
20194,IDPV,Pahsimeroi Valley,44.6287,-113.9779,1,0.037,2007,
20195,KYLB,Land Between the Lakes,36.9367,-88.1683,1,0.018,2007,
20196,OKHR,Hulah Reservoir,36.9289,-96.0873,1,0.0245,2007,
20197,CTHA,Hartford,41.766,-72.6727,1,0.0033,2007,
20198,DESN,Seaford-Nanticoke,38.5845,-75.5739,1,0.0123,2007,
20199,ONSC,St. Catharines,43.1152,-79.3675,1,0.0124,2007,
20200,WACE,Cle Elum,47.2208,-120.8094,1,0.025,2007,
20201,MTMI,Missoula,46.9132,-114.0343,1,0.01,2007,
20202,VTBU,Burlington,44.4769,-73.2213,1,0.0112,2007,
20203,FLTT,Ten Thousand Islands,25.95,-81.62,1,0.0082,2007,
20204,CTWR,Woodbury-Roxbury,41.5352,-73.2791,1,0.0079,2007,
20205,MXPP,"Puerto Penasco, Sonora, Mexico",31.3501,-113.5167,1,0.0227,2007,
20206,CAWC,Willow Creek,40.95,-123.6667,1,0.0144,2007,
20207,CAAN,Año Nuevo,37.2147,-122.3182,1,0.0053,2007,
20208,ILEN,Evanston (north shore),42.1379,-87.7882,1,0.0123,2007,
20209,ILCS,Crane Lake-Sangamon,40.1233,-90.2323,1,0.0345,2007,
20210,CARE,Redding,40.6194,-122.4458,1,0.0115,2007,
20211,NYBR,L.I.: Brooklyn,40.616,-73.9448,1,0.1053,2007,
20212,CACR,Calero-Morgan Hill,37.1897,-121.7617,1,0.0055,2007,
20213,NYJG,Johnstown-Gloversville,43.0915,-74.3832,1,0.0205,2007,
20214,INHC,Hamilton County,40.0907,-86.0334,1,0.0235,2007,
20215,PAHU,Huntingdon,40.5664,-77.9385,1,0.0196,2007,
20216,ORUT,Utopia,44.4821,-121.1937,1,0.025,2007,
20217,ILBN,Bloomington-Normal,40.5644,-88.9448,1,0.0222,2007,
20218,WVCA,Canaan,39.0662,-79.55,1,0.018,2007,
20219,GAMA,Macon,32.8321,-83.6663,1,0.0238,2007,
20220,MIWM,Western Macomb County,42.7008,-82.9533,1,0.0108,2007,
20221,CABG,Big Sur,36.3282,-121.8145,1,0.0111,2007,
20222,MIAG,Allegan State Game Area,42.5498,-86.0054,1,0.0263,2007,
20223,PALA,Lancaster,39.9921,-76.3614,1,0.0167,2007,
20224,PACT,Curtin,40.5667,-76.8333,1,0.0135,2007,
20225,OHGL,Grand Lake-St. Marys,40.5168,-84.5,1,0.0482,2007,
20226,WYBH,Bates Hole,42.5833,-106.5,1,0.0313,2007,
20227,CASG,Santa Maria-Guadalupe,34.8833,-120.5833,1,0.0242,2007,
20228,NJNH,Northwestern Hunterdon County,40.6365,-74.9098,1,0.0227,2007,
20229,AZSC,Santa Catalina Mountains,32.3353,-110.7295,1,0.0141,2007,
20230,NHLD,Lee-Durham,43.1667,-70.9833,1,0.0092,2007,
20231,NJSA,Salem,39.614,-75.4142,1,0.0189,2007,
20232,COLO,Longmont,40.1741,-105.1734,1,0.0096,2007,
20233,MAMA,Marshfield,42.0973,-70.6537,1,0.0123,2007,
20234,NYSB,St. Bonaventure,42.1082,-78.4844,1,0.0204,2007,
20235,CTBA,Barkhamsted,41.9123,-72.9884,1,0.0102,2007,
20236,NHCS,Coastal New Hampshire,42.9833,-70.8333,1,0.0067,2007,
20237,CAUK,Ukiah,39.1386,-123.166,1,0.0093,2007,
20238,ORPO,Port Orford,42.8196,-124.4828,1,0.0141,2007,
20239,ILML,"Mermet Lake, Massac County",37.2,-88.75,1,0.0227,2007,
20240,SCCA,Charleston,32.9333,-79.7,1,0.016,2007,
20241,ILSP,Springfield,39.8,-89.65,1,0.0194,2007,
20242,TNHI,Hiwassee,35.3655,-84.92,1,0.0208,2007,
20243,GAPR,Piedmont N.W.R.-Rum Creek W.M.A.,33.0936,-83.747,1,0.0154,2007,
20244,ILDE,Decatur,39.8426,-88.9535,1,0.05,2007,
20245,MAGB,Greater Boston,42.3973,-71.0955,1,0.0047,2007,
20246,PAHR,Harrisburg,40.234,-76.9349,1,0.0068,2007,
20247,MTKA,Kalispell,48.2404,-114.3305,1,0.0093,2007,NC
20248,ABED,Edmonton,53.4905,-113.5555,1,0.0033,2007,
20249,NCWI,Wilmington,34.1401,-77.8936,1,0.0125,2007,
20250,MINI,Niles,41.8274,-86.2832,1,0.0211,2007,
20251,ILDK,Dekalb,42.0333,-88.7667,1,0.0079,2007,
20252,AKKO,Kodiak,57.75,-152.4833,1,0.0156,2007,
20253,NJBO,Boonton,40.85,-74.3833,1,0.0066,2007,
20254,MOMA,Maryville,40.3463,-94.9198,1,0.0392,2007,
20255,NMDI,Dixon,36.1833,-105.9167,1,0.02,2007,ph nc
20256,INTR,Turkey Run S.P.,39.8845,-87.2052,1,0.0267,2007,
20257,QCTA,Tadoussac,48.1833,-69.6167,1,0.1176,2007,
20258,ILMI,Meredosia Island,39.8542,-90.5937,1,0.0225,2007,
20259,SDRC,Rapid City,44.0769,-103.2472,1,0.0144,2007,
20260,SDYA,Yankton,42.9333,-97.3833,cw,0,2007,
20261,MSNO,Noxubee N.W.R.,33.2711,-88.7837,cw,0,2007,
20262,ONPO,Port Hope-Cobourg,43.997,-78.2551,cw,0,2007,
20263,AKJU,Juneau,58.3167,-134.55,cw,0,2007,
20264,AKGB,Glacier Bay,58.4506,-135.8721,cw,0,2007,
